sessionid,medium,session_start_time,session_end_time,userid,log_in_status,session_with_order,member_tier,eventaction,pagetype,page_order,page_order_desc,page_view_in_minutes,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Login,18,14,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
8AE10DF44E1415A72D2F87CAACA4006A.twpfa49n,organic,5/23/2020 8:51,56:00.0,11fad905-f332-4f85-bf53-1d8841c48f98,N,N,anonymous,Pageview,Category,3,6,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
8AE10DF44E1415A72D2F87CAACA4006A.twpfa49n,organic,5/23/2020 8:51,56:00.0,11fad905-f332-4f85-bf53-1d8841c48f98,N,N,anonymous,Pageview,Category,4,5,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
8AE10DF44E1415A72D2F87CAACA4006A.twpfa49n,organic,5/23/2020 8:51,56:00.0,11fad905-f332-4f85-bf53-1d8841c48f98,N,N,anonymous,Pageview,Category,5,4,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
8AE10DF44E1415A72D2F87CAACA4006A.twpfa49n,organic,5/23/2020 8:51,56:00.0,11fad905-f332-4f85-bf53-1d8841c48f98,N,N,anonymous,Pageview,Category,6,3,1,120,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
8AE10DF44E1415A72D2F87CAACA4006A.twpfa49n,organic,5/23/2020 8:51,56:00.0,11fad905-f332-4f85-bf53-1d8841c48f98,N,N,anonymous,Pageview,Category,7,2,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
8460EE0FE40F995C3171CBA6F2D23795.twpfa48n,cpc,5/23/2020 8:51,54:00.0,57ea5121-8555-4a5f-8c19-34f0fb0da5f5,Y,N,Member,Pageview,Login,3,8,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
04B59FE2F7DF83AB039F306FAE3368AF.twpfa50n,email,5/23/2020 8:52,52:00.0,7edb3c0f-2f62-4bd6-9df6-7fb7450663c9,N,N,anonymous,Pageview,Category,1,1,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5D574F221F20F83AD50D4E52A6E31734.twpfa38n,email,5/23/2020 8:52,14:00.0,b61ed89d-2af7-48dd-996b-c3250a607eae,Y,N,Member,Pageview,Homepage,1,6,1,480,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5D574F221F20F83AD50D4E52A6E31734.twpfa38n,email,5/23/2020 8:52,14:00.0,b61ed89d-2af7-48dd-996b-c3250a607eae,Y,N,Member,Pageview,Category,2,5,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5D574F221F20F83AD50D4E52A6E31734.twpfa38n,email,5/23/2020 8:52,14:00.0,b61ed89d-2af7-48dd-996b-c3250a607eae,Y,N,Member,Pageview,Checkout,3,4,1,660,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5D574F221F20F83AD50D4E52A6E31734.twpfa38n,email,5/23/2020 8:52,14:00.0,b61ed89d-2af7-48dd-996b-c3250a607eae,Y,N,Member,Pageview,Product,4,3,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5D574F221F20F83AD50D4E52A6E31734.twpfa38n,email,5/23/2020 8:52,14:00.0,b61ed89d-2af7-48dd-996b-c3250a607eae,Y,N,Member,Pageview,Other,5,2,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5D574F221F20F83AD50D4E52A6E31734.twpfa38n,email,5/23/2020 8:52,14:00.0,b61ed89d-2af7-48dd-996b-c3250a607eae,Y,N,Member,Pageview,Category,6,1,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
56030DE28F78D025FCBB572B2509E02F.twpfa47n,organic,5/23/2020 8:53,53:00.0,dc94670b-f674-47dd-8d4a-74e89c84edad,N,N,anonymous,Pageview,Category,1,1,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
56030DE28F78D025FCBB572B2509E02F.twpfa47n,organic,5/23/2020 8:53,53:00.0,dc94670b-f674-47dd-8d4a-74e89c84edad,N,N,anonymous,Pageview,SearchResult,2,2,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1F3B89610469962B8D5AFCDBD831FB73.twpfa36n,organic,5/23/2020 8:54,55:00.0,935ebad4-2b85-4fc7-9950-0ef68d5ac0f4,N,N,anonymous,Pageview,Homepage,1,6,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1F3B89610469962B8D5AFCDBD831FB73.twpfa36n,organic,5/23/2020 8:54,55:00.0,935ebad4-2b85-4fc7-9950-0ef68d5ac0f4,N,N,anonymous,Pageview,Product,2,7,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1F3B89610469962B8D5AFCDBD831FB73.twpfa36n,organic,5/23/2020 8:54,55:00.0,935ebad4-2b85-4fc7-9950-0ef68d5ac0f4,N,N,anonymous,Pageview,Homepage,3,3,5,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1F3B89610469962B8D5AFCDBD831FB73.twpfa36n,organic,5/23/2020 8:54,55:00.0,935ebad4-2b85-4fc7-9950-0ef68d5ac0f4,N,N,anonymous,Pageview,Category,4,4,5,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1F3B89610469962B8D5AFCDBD831FB73.twpfa36n,organic,5/23/2020 8:54,55:00.0,935ebad4-2b85-4fc7-9950-0ef68d5ac0f4,N,N,anonymous,Pageview,Product,5,5,5,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1F3B89610469962B8D5AFCDBD831FB73.twpfa36n,organic,5/23/2020 8:54,55:00.0,935ebad4-2b85-4fc7-9950-0ef68d5ac0f4,N,N,anonymous,Pageview,Homepage,6,1,5,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1F3B89610469962B8D5AFCDBD831FB73.twpfa36n,organic,5/23/2020 8:54,55:00.0,935ebad4-2b85-4fc7-9950-0ef68d5ac0f4,N,N,anonymous,Pageview,Product,7,2,5,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Homepage,1,37,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Homepage,2,38,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,SearchResult,15,23,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,SearchResult,16,24,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Product,5,34,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Product,6,33,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,SearchResult,33,5,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,SearchResult,32,7,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,8,31,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Homepage,10,29,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,11,28,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Homepage,12,27,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,13,25,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,14,26,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Other,3,36,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Other,4,35,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Product,17,20,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,18,19,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,19,21,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Product,20,22,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,21,17,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,22,18,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Product,23,16,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,24,15,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,25,14,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Product,26,13,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,27,11,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,28,12,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,29,10,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,30,9,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Other,9,30,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,31,8,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Other,7,32,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,34,6,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,36,4,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,35,3,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,referral,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,37,2,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
DEF01D3E12864F19C28AB4197B6156AE.twpfa32n,social,5/23/2020 8:54,21:00.0,7a9666c9-05b1-4ede-a9f6-c66a69ee586f,N,N,anonymous,Pageview,Category,38,1,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N
52F4ABAB9640D22241C5B89C19EE9073.twpfa45n,organic,5/23/2020 8:56,56:00.0,6bbf2294-3003-44a0-915f-98fa07edd93f,N,N,anonymous,Pageview,Category,1,1,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
52F4ABAB9640D22241C5B89C19EE9073.twpfa45n,organic,5/23/2020 8:56,56:00.0,6bbf2294-3003-44a0-915f-98fa07edd93f,N,N,anonymous,Pageview,Category,2,2,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Product,2,35,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Product,1,36,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,4,33,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,3,34,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,5,32,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Product,6,29,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,7,31,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,8,30,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,9,27,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Product,10,28,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,11,19,8,7.5,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,12,20,8,7.5,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,13,21,8,7.5,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,14,22,8,7.5,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,15,23,8,7.5,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,16,24,8,7.5,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,17,25,8,7.5,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,18,26,8,7.5,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,20,18,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,19,17,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,22,15,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,23,16,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Product,21,14,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,24,11,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Product,25,12,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,26,13,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,29,9,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,27,10,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ACE3CA2B808A69CDA7820360AB765895.twpfa45n,cpc,5/23/2020 8:57,09:00.0,03163aa1-6860-4530-85c4-a5b07d93f729,N,N,anonymous,Pageview,Category,28,7,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
