sessionid,source,medium,campaign,session_start_time,session_end_time,userid,log_in_status,session_with_order,memberid,member_tier,eventaction,tstamp,pagetype,page_order,page_order_desc,page_view_in_minutes,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
E20BD1D87654C5E745028CC28DC4FF32.twpfa128n,criteo,cpc,2017_ip_criteo_display,2/7/20 23:10,19:00.0,974a1d21-50e4-4220-a048-fb696e0818e9,N,N,anonymous,anonymous,Pageview,14:00.0,Other,9,7,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N
E20BD1D87654C5E745028CC28DC4FF32.twpfa128n,criteo,cpc,2017_ip_criteo_display,2/7/20 23:10,19:00.0,974a1d21-50e4-4220-a048-fb696e0818e9,N,N,anonymous,anonymous,Pageview,14:00.0,Homepage,10,8,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N
E20BD1D87654C5E745028CC28DC4FF32.twpfa128n,criteo,cpc,2017_ip_criteo_display,2/7/20 23:10,19:00.0,974a1d21-50e4-4220-a048-fb696e0818e9,N,N,anonymous,anonymous,Pageview,15:00.0,Homepage,11,4,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N
E20BD1D87654C5E745028CC28DC4FF32.twpfa128n,criteo,cpc,2017_ip_criteo_display,2/7/20 23:10,19:00.0,974a1d21-50e4-4220-a048-fb696e0818e9,N,N,anonymous,anonymous,Pageview,15:00.0,Category,12,3,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N
E20BD1D87654C5E745028CC28DC4FF32.twpfa128n,criteo,cpc,2017_ip_criteo_display,2/7/20 23:10,19:00.0,974a1d21-50e4-4220-a048-fb696e0818e9,N,N,anonymous,anonymous,Pageview,15:00.0,Homepage,13,5,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N
E20BD1D87654C5E745028CC28DC4FF32.twpfa128n,criteo,cpc,2017_ip_criteo_display,2/7/20 23:10,19:00.0,974a1d21-50e4-4220-a048-fb696e0818e9,N,N,anonymous,anonymous,Pageview,15:00.0,Category,14,6,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N
E20BD1D87654C5E745028CC28DC4FF32.twpfa128n,criteo,cpc,2017_ip_criteo_display,2/7/20 23:10,19:00.0,974a1d21-50e4-4220-a048-fb696e0818e9,N,N,anonymous,anonymous,Pageview,17:00.0,Category,15,2,1,120,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N
E20BD1D87654C5E745028CC28DC4FF32.twpfa128n,criteo,cpc,2017_ip_criteo_display,2/7/20 23:10,19:00.0,974a1d21-50e4-4220-a048-fb696e0818e9,N,N,anonymous,anonymous,Pageview,19:00.0,Category,16,1,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,11:00.0,Homepage,1,59,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,11:00.0,Category,2,58,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,11:00.0,Homepage,3,57,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,11:00.0,Other,4,56,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,12:00.0,Homepage,7,52,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,12:00.0,Other,5,55,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,12:00.0,Homepage,6,54,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,12:00.0,Other,8,53,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,13:00.0,Other,10,50,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,13:00.0,Homepage,9,51,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,13:00.0,Other,11,49,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,13:00.0,Other,12,48,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,16:00.0,Other,13,47,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,16:00.0,Cart,14,46,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,17:00.0,Product,16,44,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,17:00.0,Product,15,45,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,18:00.0,Category,17,43,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,18:00.0,Product,18,42,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,18:00.0,Product,19,41,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,19:00.0,Product,20,40,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,19:00.0,Other,21,39,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,21:00.0,Cart,22,37,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,21:00.0,Cart,23,38,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,23:00.0,Other,26,33,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,23:00.0,Cart,24,34,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,23:00.0,Product,25,35,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,23:00.0,Product,27,36,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,25:00.0,Product,28,30,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,25:00.0,Other,30,32,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,25:00.0,Cart,29,31,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,26:00.0,Product,31,28,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,26:00.0,Product,32,29,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,27:00.0,Homepage,33,24,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,27:00.0,Product,34,25,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,27:00.0,Category,35,26,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,27:00.0,Category,36,27,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,29:00.0,Category,37,22,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,29:00.0,Product,38,23,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,31:00.0,Category,45,16,7,8.571428571,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,31:00.0,Category,39,21,7,8.571428571,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,31:00.0,Cart,40,20,7,8.571428571,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,31:00.0,Cart,41,19,7,8.571428571,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,31:00.0,Homepage,42,18,7,8.571428571,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,31:00.0,Category,43,17,7,8.571428571,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,31:00.0,Category,44,15,7,8.571428571,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,32:00.0,Cart,47,13,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,32:00.0,Category,46,14,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,32:00.0,Cart,48,12,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,33:00.0,Category,49,11,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,33:00.0,Product,50,10,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,33:00.0,Homepage,51,9,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,34:00.0,Category,52,8,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,35:00.0,Category,54,7,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,35:00.0,Category,53,5,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,35:00.0,Category,55,6,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,36:00.0,Category,56,4,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,36:00.0,Category,57,3,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,37:00.0,Cart,58,2,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
7C09034212A75D85AB6BA05FAA3D4B7E.twpfa116n,lineshopping,affiliate,NULL,2/7/20 23:11,37:00.0,e9624d98-4438-47b2-9a14-036962f4c559,N,N,anonymous,anonymous,Pageview,37:00.0,Cart,59,1,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N
4558EC71D5210BA6F4707718D64BA559.twpfa125n,google,cpc,Dynamic Search_å…¨ç«™,2/7/20 23:12,12:00.0,cd6d1e21-5c18-48d3-9d7a-3b90ced9f571,N,N,anonymous,anonymous,Pageview,12:00.0,Category,1,1,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
89B60D84A4C74192789DB0BBE6CFF0ED.twpfa32n,google,organic,NULL,2/7/20 23:14,17:00.0,7bfadfc0-b168-4dc2-bd88-3c20f011ffca,N,N,anonymous,anonymous,Pageview,14:00.0,Other,1,3,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
89B60D84A4C74192789DB0BBE6CFF0ED.twpfa32n,google,organic,NULL,2/7/20 23:14,17:00.0,7bfadfc0-b168-4dc2-bd88-3c20f011ffca,N,N,anonymous,anonymous,Pageview,15:00.0,Other,2,2,1,120,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
89B60D84A4C74192789DB0BBE6CFF0ED.twpfa32n,google,organic,NULL,2/7/20 23:14,17:00.0,7bfadfc0-b168-4dc2-bd88-3c20f011ffca,N,N,anonymous,anonymous,Pageview,17:00.0,Category,3,1,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
1A90375F342BC24ED468C05065F13C16.twpfa111n,google,cpc,å“ç‰Œå­—,2/7/20 23:15,33:00.0,670c802a-2008-4409-a2db-59a96161212b,N,N,anonymous,anonymous,Pageview,15:00.0,Homepage,1,23,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
1A90375F342BC24ED468C05065F13C16.twpfa111n,google,cpc,å“ç‰Œå­—,2/7/20 23:15,33:00.0,670c802a-2008-4409-a2db-59a96161212b,N,N,anonymous,anonymous,Pageview,16:00.0,Homepage,2,22,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
1A90375F342BC24ED468C05065F13C16.twpfa111n,google,cpc,å“ç‰Œå­—,2/7/20 23:15,33:00.0,670c802a-2008-4409-a2db-59a96161212b,N,N,anonymous,anonymous,Pageview,16:00.0,Homepage,3,21,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
1A90375F342BC24ED468C05065F13C16.twpfa111n,google,cpc,å“ç‰Œå­—,2/7/20 23:15,33:00.0,670c802a-2008-4409-a2db-59a96161212b,N,N,anonymous,anonymous,Pageview,17:00.0,Category,4,19,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
1A90375F342BC24ED468C05065F13C16.twpfa111n,google,cpc,å“ç‰Œå­—,2/7/20 23:15,33:00.0,670c802a-2008-4409-a2db-59a96161212b,N,N,anonymous,anonymous,Pageview,17:00.0,Homepage,5,20,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
1A90375F342BC24ED468C05065F13C16.twpfa111n,google,cpc,å“ç‰Œå­—,2/7/20 23:15,33:00.0,670c802a-2008-4409-a2db-59a96161212b,N,N,anonymous,anonymous,Pageview,19:00.0,Homepage,7,17,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
1A90375F342BC24ED468C05065F13C16.twpfa111n,google,cpc,å“ç‰Œå­—,2/7/20 23:15,33:00.0,670c802a-2008-4409-a2db-59a96161212b,N,N,anonymous,anonymous,Pageview,19:00.0,Other,6,18,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
1A90375F342BC24ED468C05065F13C16.twpfa111n,google,cpc,å“ç‰Œå­—,2/7/20 23:15,33:00.0,670c802a-2008-4409-a2db-59a96161212b,N,N,anonymous,anonymous,Pageview,21:00.0,Homepage,9,15,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
1A90375F342BC24ED468C05065F13C16.twpfa111n,google,cpc,å“ç‰Œå­—,2/7/20 23:15,33:00.0,670c802a-2008-4409-a2db-59a96161212b,N,N,anonymous,anonymous,Pageview,21:00.0,Category,8,16,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
